duration_sec,hook_strength_score,views_total,retention_rate,first_3_sec_engagement,year,month,day,dow,hour,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,duration_squared,duration_log,duration_retention,video_id_encoded,niche_encoded,music_type_encoded
0.42142073052012885,0.8267090647363777,-1.0859236161931765,1.6759854744918465,-0.7304876917293166,2024,7,23,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-0.6971399390448852,-1.0886733819192107,0.23143873594322958,0.5475536319688802,1.598844984593356,1.6488325249542557,1.2454530211510217,0.024409572705101922
0.6786132933296163,0.04273734710688505,-1.5355480238508394,0.9009043392586812,1.3339632641055137,2024,3,6,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,1.4515967468607596,0.13145002846186135,0.5561369370113713,0.7138432996850402,1.228792412964199,-0.5357937333444495,-0.15911073838493228,1.4446028937292117
-1.5503889176859418,-1.6558680410903488,0.8769025321776739,1.3496355228147243,-0.9025252713822193,2024,7,28,6,0,1,0.0,0.0,-1.2234987294711417,0.9626212238868824,-0.6971399390448852,-1.0886733819192107,-1.2305621588133238,-1.890887985749175,-0.7802176353297463,0.9177225420973184,-1.2125335580368979,1.4446028937292117
-1.3789272091462836,0.21695328435788355,0.20424912685875857,1.4312230107340052,1.2049350793658367,2024,4,10,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,1.2596793269489113,-0.5729885509662145,-1.175586802018718,-1.4891868565874766,-0.5764205668962975,0.12568672733563652,1.2454530211510217,-0.6856870878069531
-1.7218506262256001,1.0009250019873757,-1.2775353592662866,-1.057195370804053,-0.34340313751028584,2024,1,11,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,0.7353511848922111,1.351573438842933,-1.2717936764092783,-2.4087708134753227,-1.2811293772161705,-0.31820147654178965,-1.5636744979208863,1.4446028937292117
1.1072675646787622,-0.7412343705226074,-1.495018124130198,-1.3835453224811753,0.21571899636164735,2024,2,24,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,1.2596793269489113,0.8358886078899374,1.1660198014515317,0.9608315953791066,-0.6515036973717786,1.1875369405326166,1.2454530211510217,0.7345062332171569
1.021536710408933,-1.4380981195266007,-0.12405229320183422,-0.03735177181304555,-1.2896098256012498,2024,5,14,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,0.7353511848922111,-1.0886733819192107,1.0371713089641739,0.9140707449881338,0.6377809145071978,-1.0928299107592587,0.19203020149905622,-0.6856870878069531
0.8500750018692746,0.30406125298338277,1.7342229217463951,0.49296689966227836,1.2479444742790624,2024,1,6,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,0.7353511848922111,1.351573438842933,0.7897822033884468,0.8167393916642698,1.014269183034253,-1.6672734687182809,0.19203020149905622,-1.395783748319008
-1.2931963548764545,0.30406125298338277,0.9999830805995485,-0.20052674765160688,-0.6444689019028655,2024,1,13,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,0.7353511848922111,1.351573438842933,-1.1429451839219205,-1.3176102789874784,-0.9110768055870135,0.012538753798253375,1.5965939610350102,-1.395783748319008
0.6786132933296163,-1.0461122607118545,-1.0932274098153218,0.6561418755008392,1.376972659018739,2024,5,1,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.7353511848922111,-1.0886733819192107,0.5561369370113713,0.7138432996850402,1.0164144153335524,1.1788332502605103,-1.5636744979208863,0.7345062332171569
-0.09296439509884612,1.3493568764893726,-1.1221245820535013,-0.7716391630865709,0.9898881047997085,2024,11,8,4,0,0,0.0,0.0,-0.7219320669300219,-1.1717035627492454,-0.6971399390448864,1.3515734388429326,-0.3251867516021562,0.16031195019613392,-0.550677779304704,0.8567967101925736,-0.15911073838493228,0.7345062332171569
-0.09296439509884612,1.3058028921766232,-0.4984264264013724,1.3904292667743647,-0.8595158764689936,2024,11,5,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-0.6971399390448864,1.3515734388429326,-0.3251867516021562,0.16031195019613392,0.8136899630497532,0.7349450463830841,1.2454530211510217,0.024409572705101922
1.1929984189485914,1.3058028921766232,-0.4901686260280198,-0.8940203949654919,1.4199820539319645,2024,4,23,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,1.2596793269489113,-0.5729885509662145,1.2983042537385523,1.00640849865635,-0.12913963249235985,1.3877218167910637,-1.2125335580368979,-0.6856870878069531
0.24995902198047054,0.7831550804236281,1.4603204027788321,-1.4243390664408158,-1.633684984907055,2024,12,17,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,0.019105622923662396,1.5403271873180133,0.03215306756278283,0.42749638503666176,-0.8853340179954198,-1.2494963356571738,-1.2125335580368979,-1.395783748319008
-0.7788112292574794,-0.2185865587696122,0.19986890231289328,-0.32290797953052763,0.6458129454939036,2024,9,8,6,0,1,0.0,0.0,-1.2234987294711417,0.9626212238868824,-1.413385501013434,0.13145002846186102,-0.8749403195482163,-0.5339543779368735,-0.653648929671078,-0.5183863528002367,0.8943120812670332,0.7345062332171569
-1.2074655006066253,0.21695328435788355,-0.1383760719860885,-0.9348141389251322,-0.9885440612086703,2024,12,16,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,0.019105622923662396,1.5403271873180133,-1.1068676060254603,-1.160973135853409,-1.071969228034473,0.6130933825735946,-0.15911073838493228,-0.6856870878069531
1.621652690297737,-1.2638821822756023,1.273512887252124,-0.40449546744980835,-0.4294219273367372,2024,9,16,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,-1.413385501013434,0.13145002846186102,2.0112659121685987,1.2184405208259674,0.6034571977184059,0.43031588685936034,0.8943120812670332,0.024409572705101922
-0.26442610363850444,0.4782771902343808,0.07663106245533562,-1.7098952741582978,0.129700206535196,2024,2,18,6,0,1,0.0,0.0,-1.2234987294711417,0.9626212238868824,1.2596793269489113,0.8358886078899374,-0.48324090238664846,0.010209084731865737,-1.1663594492036493,-0.45746052089549194,-0.5102516782689208,1.4446028937292117
-1.2074655006066253,0.7831550804236281,0.7394776886973253,-0.7716391630865709,-0.687478296816091,2024,3,13,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,1.4515967468607596,0.13145002846186135,-1.1068676060254603,-1.160973135853409,-1.0247741174498848,1.4399439584237022,1.2454530211510217,-0.6856870878069531
-1.2931963548764545,1.2622489078638734,-1.4261689272285605,-0.486082955369089,0.4307659709277752,2024,8,29,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-1.2214680811015857,-0.5729885509662154,-1.1429451839219205,-1.3176102789874784,-0.9861599360624945,0.2823531522335516,1.2454530211510217,1.4446028937292117
0.42142073052012885,0.7396010961108785,-0.298423527172483,-0.5676704432883695,-1.504656800167378,2024,9,25,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,-1.413385501013434,0.13145002846186102,0.23143873594322958,0.5475536319688802,-0.17097166232869923,0.21272363005670045,0.8943120812670332,-1.395783748319008
-0.007233540829016958,-1.1767742136501032,1.218628434335899,-0.11893925973232622,0.6888223404071292,2024,8,26,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,-1.2214680811015857,-0.5729885509662154,-0.24100573651041576,0.2309167454833414,-0.08516237035672089,-1.562829185453004,-1.2125335580368979,0.024409572705101922
-0.007233540829016958,0.04273734710688505,-0.13911807723702746,0.41137941174299764,-0.5584501120764142,2024,5,16,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,0.7353511848922111,-1.0886733819192107,-0.24100573651041576,0.2309167454833414,0.26343787827944154,0.10827934679142372,-0.8613926181529094,0.024409572705101922
1.2787292732184206,0.2605072686706332,1.2802080314057571,0.41137941174299764,0.9898881047997085,2024,4,8,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,1.2596793269489113,-0.5729885509662145,1.434024665825236,1.050859930486157,1.277060139698437,1.6227214541379364,0.8943120812670332,-1.395783748319008
-0.9502729377971377,0.6524931274853792,-1.1241556932012327,0.8601105952990409,-1.5476661950806037,2024,1,12,4,0,0,0.0,0.0,-0.7219320669300219,-1.1717035627492454,0.7353511848922111,1.351573438842933,-0.9780191135381024,-0.7592720066917114,-0.31470222638176326,0.4999454090362115,1.5965939610350102,0.7345062332171569
-1.2074655006066253,-1.3509901509011013,0.474383490128005,0.41137941174299764,1.032897499712934,2024,11,5,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-0.6971399390448864,1.3515734388429326,-1.1068676060254603,-1.160973135853409,-0.6826095657116208,1.3093886043421061,-1.5636744979208863,0.7345062332171569
0.6786132933296163,0.17339930004513393,1.0458369534801526,1.2680480348954437,-0.816506481555768,2024,1,20,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,0.7353511848922111,1.351573438842933,0.5561369370113713,0.7138432996850402,1.5473594094101688,-0.12672029055544895,0.19203020149905622,-0.6856870878069531
0.6786132933296163,-0.4799104646461099,-0.2882269388853867,0.37058566778335733,1.2049350793658367,2024,5,27,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,0.7353511848922111,-1.0886733819192107,0.5561369370113713,0.7138432996850402,0.7686400847644647,1.587906693049511,1.2454530211510217,0.7345062332171569
0.7643441475994455,0.6524931274853792,0.24452257315165593,0.16661694798515567,1.0759068946261598,2024,11,6,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,-0.6971399390448864,1.3515734388429326,0.6712415903000776,0.7660264177945356,0.6527975406022936,1.1266111086278718,-0.15911073838493228,-0.6856870878069531
0.33568987625029967,1.0444789863001254,-0.7973006704731153,0.16661694798515567,-1.246600430688024,2024,10,14,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,-1.221468081101586,0.8358886078899374,0.13007792185317477,0.48852567093020227,0.34710193795212024,-1.075422530215046,-0.8613926181529094,0.7345062332171569
1.1072675646787622,-0.5234644489588596,1.078235569851795,-0.9348141389251322,1.4199820539319645,2024,5,22,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.7353511848922111,-1.0886733819192107,1.1660198014515317,0.9608315953791066,-0.2031501468181912,0.5695749312130627,1.2454530211510217,0.7345062332171569
-1.3789272091462836,-1.5252060881521,-1.576792573790127,0.7377293634201199,1.376972659018739,2024,7,27,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,-0.6971399390448852,-1.0886733819192107,-1.175586802018718,-1.4891868565874766,-0.7405308377927062,-0.6054232555213006,0.19203020149905622,-1.395783748319008
-1.636119771955771,0.21695328435788355,1.38189352519572,-0.20052674765160688,0.258728391274873,2024,9,29,6,0,1,0.0,0.0,-1.2234987294711417,0.9626212238868824,-1.413385501013434,0.13145002846186102,-1.2528958975111326,-2.131270066610989,-1.1170191063197616,-0.744682299875003,-0.15911073838493228,1.4446028937292117
1.5359218360279079,-1.612314056777599,-0.025078366987883273,1.1456668030165231,0.7748411302335806,2024,5,6,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,0.7353511848922111,-1.0886733819192107,1.861801660883264,1.1779850762563482,2.309989491811128,0.36068636468250914,1.2454530211510217,0.7345062332171569
-0.09296439509884612,-0.2621405430823618,-0.3692662220524497,-1.301957834561895,-0.47243132224996287,2024,8,8,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-1.2214680811015857,-0.5729885509662154,-0.3251867516021562,0.16031195019613392,-0.8853340179954198,1.2919812237978934,1.2454530211510217,-1.395783748319008
-0.9502729377971377,-1.0461122607118545,-0.8454660435824507,-0.44528921140944866,0.4737753658410009,2024,5,30,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,0.7353511848922111,-1.0886733819192107,-0.9780191135381024,-0.7592720066917114,-0.7952342614248425,1.3354996751584254,0.8943120812670332,0.7345062332171569
-0.3501569579083336,-0.784788354835357,-0.07016287958525565,0.5337606436219187,0.04368141670874468,2024,4,17,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,1.2596793269489113,-0.5729885509662145,-0.5571140380794003,-0.06981260136556469,0.06071342599564259,-0.8404228928681733,0.8943120812670332,0.024409572705101922
-1.2931963548764545,-0.9590042920863553,-0.01832851276966461,-0.15973300369196655,0.7318317353203548,2024,6,12,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.019105622923662923,-1.2774271303942908,-1.1429451839219205,-1.3176102789874784,-0.900350644090516,0.1430941078798493,-1.5636744979208863,-1.395783748319008
0.5928824390597872,0.3476152372961324,0.8186055389829373,0.41137941174299764,-1.031553456121896,2024,7,16,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-0.6971399390448852,-1.0886733819192107,0.44446824352232783,0.6601022485302005,0.7364616002749728,0.5260564798525307,-0.5102516782689208,-0.6856870878069531
-1.4646580634161126,0.21695328435788355,1.524119176843434,0.9416980832183215,1.1619256844526111,2024,8,13,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-1.2214680811015857,-0.5729885509662154,-1.2047924603158522,-1.6788559635795568,-0.7737819384318478,0.056057205158785345,0.8943120812670332,1.4446028937292117
0.42142073052012885,-0.9590042920863553,-1.1646001084459592,-0.44528921140944866,-0.6014595069896399,2024,7,9,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-0.6971399390448852,-1.0886733819192107,0.23143873594322958,0.5475536319688802,-0.07443620886022362,1.4312402681515957,-0.15911073838493228,-0.6856870878069531
-0.7788112292574794,-1.002558276399105,-0.6964666020632622,-1.6283077862390172,1.2909538691922882,2024,9,26,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-1.413385501013434,0.13145002846186102,-0.8749403195482163,-0.5339543779368735,-1.20282839829174,-0.5967195652491942,-1.2125335580368979,0.024409572705101922
-1.5503889176859418,0.21695328435788355,-0.8214483252294781,-1.179576602682974,-0.21437495277060933,2024,1,31,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.7353511848922111,1.351573438842933,-1.2305621588133238,-1.890887985749175,-1.2457330442777295,-0.8926450345008117,-0.15911073838493228,0.7345062332171569
0.9358058561391038,0.4782771902343808,-1.20766376803271,0.9009043392586812,-1.2035910357747985,2024,5,3,4,0,0,0.0,0.0,-0.7219320669300219,-1.1717035627492454,0.7353511848922111,-1.0886733819192107,0.9117587762764788,0.8660627926965492,1.4701310466353883,0.08216827597510454,1.2454530211510217,0.7345062332171569
1.4501909817580787,0.43472320592163116,-1.5376167481679732,-0.6900516751672905,-1.4616474052541522,2024,9,8,6,0,1,0.0,0.0,-1.2234987294711417,0.9626212238868824,-1.413385501013434,0.13145002846186102,1.7157733693975916,1.1365995404640046,0.19586306085150842,0.7436487366551905,0.19203020149905622,0.024409572705101922
-0.6930803749876503,0.2605072686706332,-0.47701085549524097,0.9824918271779619,1.4199820539319645,2024,5,15,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.7353511848922111,-1.0886733819192107,-0.8182469828537788,-0.43105828595764384,-0.021878017527386804,-0.9709782469497692,-0.8613926181529094,-1.395783748319008
-1.2074655006066253,0.43472320592163116,1.1945970384667801,-1.0164016268444127,0.5597941556674522,2024,6,12,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.019105622923662923,-1.2774271303942908,-1.1068676060254603,-1.160973135853409,-1.095566783326767,-1.319125857834025,-0.15911073838493228,1.4446028937292117
1.4501909817580787,0.913817033361877,0.7070243622610977,-0.44528921140944866,1.2049350793658367,2024,8,28,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,-1.2214680811015857,-0.5729885509662154,1.7157733693975916,1.1365995404640046,0.4661623305632407,-0.9622745566776628,-0.15911073838493228,0.7345062332171569
1.1929984189485914,-0.6105724175843585,-1.0128241311490638,-0.9348141389251322,-0.5584501120764142,2024,2,17,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,1.2596793269489113,0.8358886078899374,1.2983042537385523,1.00640849865635,-0.1709716623286994,-1.3539406189224505,-0.5102516782689208,1.4446028937292117
1.5359218360279079,-1.3509901509011013,-1.2850750900419563,0.24820443590443633,1.506000843758416,2024,4,11,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,1.2596793269489113,-0.5729885509662145,1.861801660883264,1.1779850762563482,1.295294614242482,1.0047594448183823,-0.8613926181529094,0.7345062332171569
-0.6073495207178211,0.17339930004513393,1.6979125357568998,-1.0164016268444127,0.8608599200600314,2024,5,22,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.7353511848922111,-1.0886733819192107,-0.7581176863596785,-0.33372693263377984,-0.8853340179954198,-0.9187561053171308,0.8943120812670332,-0.6856870878069531
-1.5503889176859418,1.6977887509913692,-0.3878779021485815,0.41137941174299764,1.1619256844526111,2024,11,19,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,-0.6971399390448864,1.3515734388429326,-1.2305621588133238,-1.890887985749175,-0.9529088354233529,1.370314436246851,0.8943120812670332,0.024409572705101922
-1.2931963548764545,-0.6105724175843585,0.3362987064935956,-1.057195370804053,0.6888223404071292,2024,1,4,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,0.7353511848922111,1.351573438842933,-1.1429451839219205,-1.3176102789874784,-1.1363261970134566,0.7001302852946586,-1.5636744979208863,-1.395783748319008
1.1072675646787622,0.9573710176746266,-1.5955273515315758,-0.28211423557088733,0.9038693149732571,2024,10,17,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-1.221468081101586,0.8358886078899374,1.1660198014515317,0.9608315953791066,0.449000472168845,-1.2582000259292803,-0.5102516782689208,-1.395783748319008
-1.2931963548764545,-1.5687600724648494,-0.06438754839246369,1.3088417788550841,-0.2573843476838345,2024,8,24,5,0,1,0.0,0.0,-1.5018472276322583,-0.2218396729724802,-1.2214680811015857,-0.5729885509662154,-1.1429451839219205,-1.3176102789874784,-0.5142088302166131,-0.30079409599757684,-1.2125335580368979,0.7345062332171569
-1.2931963548764545,0.08629133141963467,0.245148319515351,0.6969356194604795,1.1189162895393854,2024,5,12,6,0,1,0.0,0.0,-1.2234987294711417,0.9626212238868824,0.7353511848922111,-1.0886733819192107,-1.1429451839219205,-1.3176102789874784,-0.6751012526640727,-0.7533859901471094,-1.5636744979208863,-0.6856870878069531
1.5359218360279079,0.7396010961108785,0.8541636615843841,-1.5059265543600961,-0.38641253242351153,2024,1,9,1,0,0,0.0,0.0,1.0305213917979332,0.9626212238868828,0.7353511848922111,1.351573438842933,1.861801660883264,1.1779850762563482,-0.6879726464598694,-0.5444974236165558,0.8943120812670332,1.4446028937292117
1.5359218360279079,-1.2638821822756023,1.3652719236988806,-1.6283077862390172,-0.816506481555768,2024,6,12,2,0,0,0.0,0.0,1.3088698899590496,-0.2218396729724798,0.019105622923662923,-1.2774271303942908,1.861801660883264,1.1779850762563482,-0.8263401297646847,-0.7185712290586838,1.5965939610350102,0.024409572705101922
1.5359218360279079,-1.699422025403098,1.5914125562834254,-0.7716391630865709,0.129700206535196,2024,4,4,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,1.2596793269489113,-0.5729885509662145,1.861801660883264,1.1779850762563482,0.1422322533690221,1.0482778961789143,-0.8613926181529094,-0.6856870878069531
0.33568987625029967,1.4800188294276215,1.1261068763639839,-1.301957834561895,0.129700206535196,2024,3,14,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,1.4515967468607596,0.13145002846186135,0.13007792185317477,0.48852567093020227,-0.7727093222821981,0.07346458570299813,-0.8613926181529094,0.7345062332171569
0.0784973134408122,0.04273734710688505,1.3566961210751256,0.574554387581559,1.4199820539319645,2024,10,3,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-1.221468081101586,0.8358886078899374,-0.15338876161901244,0.2988565639381221,0.44256477527094673,0.23883470087301964,1.2454530211510217,-0.6856870878069531
1.5359218360279079,-0.17503257445686257,-1.4093934536750747,-1.0164016268444127,0.7318317353203548,2024,12,27,4,0,0,0.0,0.0,-0.7219320669300219,-1.1717035627492454,0.019105622923662396,1.5403271873180133,1.861801660883264,1.1779850762563482,-0.1345027132406084,-1.0580151496708332,0.8943120812670332,1.4446028937292117
-1.2074655006066253,1.088032970612875,1.214658535274424,1.023285571137602,-1.504656800167378,2024,12,2,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,0.019105622923662396,1.5403271873180133,-1.1068676060254603,-1.160973135853409,-0.5056279010194152,0.8742040907367864,0.8943120812670332,0.024409572705101922
-0.09296439509884612,-1.1767742136501032,-0.3611315193244141,0.28899817986407667,-0.5154407171631885,2024,7,1,0,0,0,0.0,0.0,-0.09648866883660423,1.489755913894641,-0.6971399390448852,-1.0886733819192107,-0.3251867516021562,0.16031195019613392,0.11863469807672776,-0.283386715453364,-1.5636744979208863,0.7345062332171569
-0.6073495207178211,0.8267090647363777,-0.3862947296546427,0.8193168513394006,-1.762713169646732,2024,8,29,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-1.2214680811015857,-0.5729885509662154,-0.7581176863596785,-0.33372693263377984,-0.016514936779138074,0.11698303706353011,-0.5102516782689208,0.024409572705101922
-0.09296439509884612,-1.002558276399105,-0.6240715091006859,0.7785231073797602,-0.5584501120764142,2024,5,23,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,0.7353511848922111,-1.0886733819192107,-0.3251867516021562,0.16031195019613392,0.42754814917585043,1.4225365778794894,-0.15911073838493228,1.4446028937292117
-0.7788112292574794,1.7413427353041189,-1.4340676928030718,-0.24132049161124722,0.129700206535196,2024,11,7,3,0,0,0.0,0.0,0.5289547292568136,-1.1717035627492451,-0.6971399390448864,1.3515734388429326,-0.8749403195482163,-0.5339543779368735,-0.6193252128822867,-0.9100524150450244,-0.8613926181529094,0.024409572705101922
